date,bikecount,year,month,day,temperature,humidity,windspeed,visibility,dewtemp,solarradiation,rain,snow,holiday,fday,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,week_1,week_2,week_3,week_4,week_5,week_6,gotowork_1,gotowork_2,season_1,season_2,season_3,rm_pred
2018-08-06,525,2018,8,6,18.6,84,2.5,619,15.8,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,365,2018,8,6,18.6,83,2.9,889,15.6,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,255,2018,8,6,18.5,82,2.0,1072,15.3,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,299,2018,8,6,18.6,81,0.8,1205,15.2,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,744,2018,8,6,18.8,78,2.0,1259,14.8,0.01,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,1544,2018,8,6,19.1,73,2.0,1300,14.1,0.3,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
2018-08-06,2348,2018,8,6,19.7,69,2.0,1448,13.8,0.54,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
2018-08-06,1283,2018,8,6,21.2,62,1.7,1384,13.6,1.45,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
2018-08-06,1002,2018,8,6,21.9,62,1.7,1664,14.2,1.36,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,1095,2018,8,6,21.9,64,2.4,1359,14.7,1.03,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,1256,2018,8,6,23.1,56,1.6,1222,13.8,1.71,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,1314,2018,8,6,24.2,58,1.9,1015,15.4,1.87,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,1249,2018,8,6,25.0,54,2.2,1146,15.0,1.86,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,1416,2018,8,6,26.2,51,3.3,1104,15.2,2.87,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,1668,2018,8,6,26.6,49,3.2,1200,15.0,2.35,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,2314,2018,8,6,26.9,49,2.3,1210,15.2,1.72,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
2018-08-06,3309,2018,8,6,26.2,54,2.2,1183,16.1,0.88,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
2018-08-06,2797,2018,8,6,24.5,63,3.1,970,16.9,0.46,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
2018-08-06,2476,2018,8,6,22.6,71,1.8,856,17.0,0.11,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,2337,2018,8,6,21.2,77,1.7,638,16.9,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,2140,2018,8,6,20.5,78,0.9,550,16.5,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
2018-08-06,1672,2018,8,6,20.0,79,1.4,510,16.2,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
2018-09-06,1247,2018,9,6,19.7,83,1.5,390,16.7,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,1029,2018,9,6,19.7,81,0.6,419,16.3,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,732,2018,9,6,19.4,84,0.7,382,16.6,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,535,2018,9,6,19.1,84,0.6,421,16.3,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,352,2018,9,6,19.0,83,0.4,473,16.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,262,2018,9,6,19.0,85,0.4,467,16.4,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,381,2018,9,6,19.0,84,0.5,440,16.2,0.05,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,616,2018,9,6,20.2,73,1.1,708,15.1,0.41,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,
2018-09-06,963,2018,9,6,21.9,62,0.9,1071,14.2,1.03,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,
2018-09-06,1102,2018,9,6,24.0,55,1.8,1411,14.3,1.81,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,
2018-09-06,1156,2018,9,6,25.8,49,1.3,1442,14.2,2.42,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,1200,2018,9,6,27.2,46,1.7,1301,14.5,2.88,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,1462,2018,9,6,28.2,42,1.4,1563,14.0,2.84,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,1583,2018,9,6,28.8,42,2.0,1438,14.6,2.38,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,1744,2018,9,6,30.1,35,1.4,1583,12.9,2.53,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,1890,2018,9,6,29.6,40,2.5,1546,14.5,1.96,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,2297,2018,9,6,28.7,40,2.5,1474,13.7,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,2355,2018,9,6,28.2,39,2.9,1653,12.9,0.7,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,
2018-09-06,1934,2018,9,6,27.3,42,1.2,2000,13.2,0.19,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,
2018-09-06,1058,2018,9,6,25.7,47,1.8,2000,13.5,0.04,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,
2018-09-06,246,2018,9,6,23.7,62,1.6,1402,15.9,0.0,0.4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,225,2018,9,6,22.4,72,1.5,1816,17.0,0.0,0.1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,776,2018,9,6,21.0,75,1.3,2000,16.3,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
2018-09-06,766,2018,9,6,20.7,66,1.6,2000,14.1,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,
2018-10-06,483,2018,10,6,20.2,66,1.5,2000,13.6,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,375,2018,10,6,19.7,71,1.2,1986,14.2,0.0,0.5,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,162,2018,10,6,19.2,69,1.3,2000,13.3,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,150,2018,10,6,18.6,78,0.8,1997,14.6,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,174,2018,10,6,18.3,72,1.7,2000,13.1,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,138,2018,10,6,18.4,70,1.4,2000,12.8,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,216,2018,10,6,18.3,71,0.9,2000,12.9,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,313,2018,10,6,18.4,68,0.6,2000,12.3,0.04,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,619,2018,10,6,19.0,65,2.0,2000,12.2,0.28,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,786,2018,10,6,19.2,65,1.4,2000,12.4,0.34,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,942,2018,10,6,20.2,62,1.8,2000,12.6,0.82,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,1074,2018,10,6,21.3,56,1.5,1989,12.1,1.18,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,1442,2018,10,6,23.2,50,2.2,1988,12.1,2.45,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,1752,2018,10,6,24.2,48,1.2,1968,12.4,2.19,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,1985,2018,10,6,24.1,51,1.1,2000,13.3,1.58,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,2182,2018,10,6,24.8,49,1.2,2000,13.3,1.34,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,2333,2018,10,6,24.8,51,1.6,2000,13.9,1.17,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,2431,2018,10,6,24.6,52,1.3,2000,14.0,0.82,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,2367,2018,10,6,24.1,53,1.3,2000,13.9,0.48,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,2267,2018,10,6,23.4,55,1.0,2000,13.8,0.12,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,2300,2018,10,6,22.8,55,1.3,2000,13.2,0.01,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,2026,2018,10,6,22.1,55,1.5,2000,12.6,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,1634,2018,10,6,21.5,55,1.8,2000,12.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,
2018-10-06,1191,2018,10,6,20.9,56,1.5,2000,11.7,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,
2018-11-06,918,2018,11,6,20.3,58,1.4,2000,11.7,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,555,2018,11,6,19.8,59,1.3,2000,11.5,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,353,2018,11,6,19.2,60,1.5,2000,11.2,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,232,2018,11,6,18.8,61,1.3,2000,11.1,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,194,2018,11,6,18.8,60,1.0,2000,10.8,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,324,2018,11,6,18.8,61,1.2,2000,11.1,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,807,2018,11,6,18.6,61,0.8,2000,10.9,0.03,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1629,2018,11,6,19.1,59,1.1,2000,10.8,0.38,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,
2018-11-06,2375,2018,11,6,20.7,55,1.5,2000,11.3,1.23,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,
2018-11-06,1307,2018,11,6,22.2,48,1.7,1889,10.6,1.77,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,
2018-11-06,992,2018,11,6,23.7,47,1.3,2000,11.7,2.67,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1107,2018,11,6,23.2,52,1.4,2000,12.7,1.53,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1204,2018,11,6,23.2,52,1.2,2000,12.7,0.82,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1033,2018,11,6,23.7,49,1.2,2000,12.3,1.04,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1075,2018,11,6,23.9,47,1.0,2000,11.8,0.97,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1240,2018,11,6,22.2,60,1.3,1907,14.0,0.34,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1220,2018,11,6,22.0,60,1.8,2000,13.8,0.14,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1475,2018,11,6,20.7,72,3.4,2000,15.4,0.11,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,
2018-11-06,1491,2018,11,6,19.8,80,3.9,2000,16.2,0.12,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,
2018-11-06,873,2018,11,6,19.4,85,1.2,1651,16.8,0.08,0.5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,
2018-11-06,1280,2018,11,6,19.1,84,1.7,2000,16.3,0.04,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1647,2018,11,6,19.0,82,1.0,2000,15.8,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,1117,2018,11,6,19.0,76,0.1,2000,14.6,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,
2018-11-06,384,2018,11,6,18.2,93,0.8,460,17.0,0.0,3.5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,
2018-12-06,470,2018,12,6,18.0,94,0.7,1906,17.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,454,2018,12,6,17.7,92,0.9,1958,16.3,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,385,2018,12,6,17.7,87,1.2,2000,15.5,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,206,2018,12,6,17.5,87,0.5,1995,15.3,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,144,2018,12,6,17.5,84,0.8,2000,14.7,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,296,2018,12,6,17.2,87,0.6,2000,15.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,740,2018,12,6,16.7,85,1.0,2000,14.1,0.03,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,1573,2018,12,6,17.1,77,1.5,1748,13.0,0.49,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,
2018-12-06,2495,2018,12,6,19.0,67,1.1,1976,12.7,1.29,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,
2018-12-06,1317,2018,12,6,21.1,60,0.9,1998,13.0,2.18,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,
2018-12-06,971,2018,12,6,22.1,53,1.1,1999,12.0,2.28,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,1092,2018,12,6,22.9,54,2.6,1959,13.0,2.56,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,1202,2018,12,6,24.0,51,1.8,2000,13.2,2.29,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,1215,2018,12,6,25.7,46,0.8,2000,13.2,3.18,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,1246,2018,12,6,25.6,45,2.2,1961,12.7,1.39,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,1427,2018,12,6,26.2,42,2.7,1977,12.2,1.59,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,1714,2018,12,6,26.2,47,3.8,1996,13.9,2.45,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,2270,2018,12,6,26.4,47,3.0,1976,14.1,1.76,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,
2018-12-06,3404,2018,12,6,24.9,53,3.6,2000,14.6,1.28,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,
2018-12-06,2873,2018,12,6,23.1,58,2.4,1997,14.3,0.59,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,
2018-12-06,2579,2018,12,6,21.6,62,3.3,2000,13.9,0.09,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
2018-12-06,2505,2018,12,6,20.6,70,1.8,1986,14.9,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,
